source_catalog,source_code,source_label,target_catalog,target_code,target_label,evidence_level
CMO,6270,Otros trabajadores en servicios administrativos no clasificados anteriormente,SINCO 2011,3115,Trabajadores de apoyo en actividades administrativas diversas,tabla_comparativa_oficial_inegi
CMO,6270,Otros trabajadores en servicios administrativos no clasificados anteriormente,SINCO 2011,9731,Lecturistas de medidores,tabla_comparativa_oficial_inegi
CMO,6270,Otros trabajadores en servicios administrativos no clasificados anteriormente,SINCO 2011,9732,Recolectores de dinero,tabla_comparativa_oficial_inegi
CMO,7100,Comerciantes en establecimientos,SINCO 2011,4111,Comerciantes en establecimientos,tabla_comparativa_oficial_inegi
CMO,7110,Encargados y responsables de comercio,SINCO 2011,4201,Encargados y supervisores de ventas de productos y de servicios financieros y de alquiler,tabla_comparativa_oficial_inegi
CMO,7111,Despachadores y dependientes de comercio,SINCO 2011,4211,"Empleados de ventas, despachadores y dependientes en comercios",tabla_comparativa_oficial_inegi
CMO,7111,Despachadores y dependientes de comercio,SINCO 2011,4212,"Anaqueleros, acomodadores y seleccionadores de mercancías y alimentadores de máquinas expendedoras",tabla_comparativa_oficial_inegi
CMO,7111,Despachadores y dependientes de comercio,SINCO 2011,4213,Vendedores por teléfono,tabla_comparativa_oficial_inegi
CMO,7111,Despachadores y dependientes de comercio,SINCO 2011,4214,Choferes vendedores,tabla_comparativa_oficial_inegi
CMO,7120,Demostradores,SINCO 2011,4231,Demostradores y promotores,tabla_comparativa_oficial_inegi
CMO,7121,Repartidores,SINCO 2011,8344,Conductores de motocicleta,tabla_comparativa_oficial_inegi
CMO,7121,Repartidores,SINCO 2011,9723,Repartidores de mercancías (a pie y en bicicleta),tabla_comparativa_oficial_inegi
CMO,7130,"Agentes, representantes, distribuidores y proveedores de ventas",SINCO 2011,4221,Agentes y representantes de ventas y consignatarios,tabla_comparativa_oficial_inegi
CMO,7131,"Agentes de bienes raíces y trabajadores en el servicio de arrendamiento de bienes inmuebles (casas, edificios, oficinas, etcétera)",SINCO 2011,4223,Agentes de bienes raíces,tabla_comparativa_oficial_inegi
CMO,7131,"Agentes de bienes raíces y trabajadores en el servicio de arrendamiento de bienes inmuebles (casas, edificios, oficinas, etcétera)",SINCO 2011,4311,"Trabajadores en el alquiler inmobiliario (casas, terrenos, etcétera)",tabla_comparativa_oficial_inegi
CMO,7132,"Agentes de acciones, bonos y valores",SINCO 2011,2513,Tramitadores aduanales,tabla_comparativa_oficial_inegi
CMO,7133,Agente de seguros,SINCO 2011,4222,Agentes de seguros y servicios financieros (ejecutivos de cuenta),tabla_comparativa_oficial_inegi
CMO,7134,Valuadores,SINCO 2011,2514,"Valuadores, subastadores y rematadores",tabla_comparativa_oficial_inegi
CMO,7135,Subastadores y rematadores,SINCO 2011,2514,"Valuadores, subastadores y rematadores",tabla_comparativa_oficial_inegi
CMO,7139,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,4999,"Otros comerciantes, empleados en ventas y agentes de ventas en establecimientos, no clasificados anteriormente",tabla_comparativa_oficial_inegi
CMO,7190,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,4999,"Otros comerciantes, empleados en ventas y agentes de ventas en establecimientos, no clasificados anteriormente",tabla_comparativa_oficial_inegi
CMO,7200,Vendedores ambulantes de periódicos y lotería,SINCO 2011,9511,Vendedores ambulantes de periódicos y lotería,tabla_comparativa_oficial_inegi
CMO,7201,Vendedores ambulantes de artículos diversos,SINCO 2011,4224,Vendedores por catálogo,tabla_comparativa_oficial_inegi
CMO,7201,Vendedores ambulantes de artículos diversos,SINCO 2011,9512,Vendedores ambulantes de artículos diversos (excluyendo los de venta de alimentos),tabla_comparativa_oficial_inegi
CMO,7201,Vendedores ambulantes de artículos diversos,SINCO 2011,9661,Recolectores de basura y material reciclable,tabla_comparativa_oficial_inegi
CMO,7201,Vendedores ambulantes de artículos diversos,SINCO 2011,9663,Recolectores de otros materiales,tabla_comparativa_oficial_inegi
CMO,7209,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,9512,Vendedores ambulantes de artículos diversos (excluyendo los de venta de alimentos),tabla_comparativa_oficial_inegi
CMO,7210,Vendedores y preparadores de alimentos en la vía pública,SINCO 2011,9521,Preparadores y vendedores ambulantes de alimentos,tabla_comparativa_oficial_inegi
CMO,7211,Limpiadores de calzado,SINCO 2011,9624,Limpiadores de calzado,tabla_comparativa_oficial_inegi
CMO,7212,Lavadores y cuidadores de coches sin establecimiento,SINCO 2011,9632,Lavadores de vehículos en vía pública,tabla_comparativa_oficial_inegi
CMO,7212,Lavadores y cuidadores de coches sin establecimiento,SINCO 2011,9634,Cuidadores de autos por propina,tabla_comparativa_oficial_inegi
CMO,7213,"Payasos, malabaristas y similares que se presentan en la vía pública",SINCO 2011,2553,"Payasos, mimos y cirqueros",tabla_comparativa_oficial_inegi
CMO,7219,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este subgrupo,SINCO 2011,9332,Cargadores por propina,tabla_comparativa_oficial_inegi
CMO,7290,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,9899,"Otros trabajadores en actividades elementales y de apoyo, no clasificados anteriormente",tabla_comparativa_oficial_inegi
CMO,8100,Fonderos (preparan y sirven alimentos) en establecimientos,SINCO 2011,5112,"Fonderos, vendedores y comerciantes de comida",tabla_comparativa_oficial_inegi
CMO,8100,Fonderos (preparan y sirven alimentos) en establecimientos,SINCO 2011,5114,"Taqueros y preparadores de comida rápida, antojitos, pizzas, hot dogs, jugos, café, etcétera",tabla_comparativa_oficial_inegi
CMO,8101,"Cantineros, meseros y camareros",SINCO 2011,5115,Cantineros,tabla_comparativa_oficial_inegi
CMO,8101,"Cantineros, meseros y camareros",SINCO 2011,5116,Meseros,tabla_comparativa_oficial_inegi
CMO,8102,Azafatas y sobrecargos,SINCO 2011,5231,Azafatas y sobrecargos,tabla_comparativa_oficial_inegi
CMO,8109,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,5999,"Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente",tabla_comparativa_oficial_inegi
CMO,8110,Lavanderos,SINCO 2011,9641,Lavanderos en establecimientos,tabla_comparativa_oficial_inegi
CMO,8111,Tintoreros y planchadores,SINCO 2011,9642,Planchadores y tintoreros en establecimientos,tabla_comparativa_oficial_inegi
CMO,8119,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,5999,"Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente",tabla_comparativa_oficial_inegi
CMO,8120,Porteros y conserjes en establecimiento,SINCO 2011,5313,Vigilantes y guardias en establecimientos,tabla_comparativa_oficial_inegi
CMO,8121,Ascensoristas y elevadoristas,SINCO 2011,9733,Elevadoristas y ascensoristas,tabla_comparativa_oficial_inegi
CMO,8122,"Maleteros, equipajeros y empleados de paquetería y guardarropa",SINCO 2011,9711,"Trabajadores de paquetería, maleteros y botones de hotel",tabla_comparativa_oficial_inegi
CMO,8122,"Maleteros, equipajeros y empleados de paquetería y guardarropa",SINCO 2011,9712,Empacadores de objetos y mercancías,tabla_comparativa_oficial_inegi
CMO,8123,"Mozos de hotel, botones y similares",SINCO 2011,9622,Recamaristas y camaristas,tabla_comparativa_oficial_inegi
CMO,8123,"Mozos de hotel, botones y similares",SINCO 2011,9623,Mozos de hotel y restaurante,tabla_comparativa_oficial_inegi
CMO,8124,"Trabajadores de aseo en oficinas, escuelas, hospitales y otros establecimientos",SINCO 2011,9621,Barrenderos y trabajadores de limpieza (excepto en hoteles y restaurantes),tabla_comparativa_oficial_inegi
CMO,8124,"Trabajadores de aseo en oficinas, escuelas, hospitales y otros establecimientos",SINCO 2011,9631,Lavadores de vehículos en establecimientos,tabla_comparativa_oficial_inegi
CMO,8124,"Trabajadores de aseo en oficinas, escuelas, hospitales y otros establecimientos",SINCO 2011,9662,Clasificadores de desechos,tabla_comparativa_oficial_inegi
CMO,8125,Jardineros,SINCO 2011,5241,Jardineros en establecimientos,tabla_comparativa_oficial_inegi
CMO,8125,Jardineros,SINCO 2011,9651,Ayudantes de jardineros,tabla_comparativa_oficial_inegi
CMO,8126,Cargadores y descargadores de mercancías,SINCO 2011,9331,Cargadores,tabla_comparativa_oficial_inegi
CMO,8129,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,5999,"Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente",tabla_comparativa_oficial_inegi
CMO,8130,"Peluqueros, barberos, estilistas y peinadores",SINCO 2011,5211,"Peluqueros, barberos, estilistas y peinadores",tabla_comparativa_oficial_inegi
CMO,8131,"Maquillistas, manicuristas y pedicuristas",SINCO 2011,5212,"Maquillistas, manicuristas, pedicuristas y tatuadores",tabla_comparativa_oficial_inegi
CMO,8132,Bañeros y masajistas,SINCO 2011,5213,Bañeros y masajistas,tabla_comparativa_oficial_inegi
CMO,8139,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,5999,"Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente",tabla_comparativa_oficial_inegi
CMO,8140,"Trabajadores en servicios de alquiler de bienes muebles (autos, vajillas, maquinaria, etcétera",SINCO 2011,4312,"Trabajadores en el alquiler de bienes muebles (loza, películas, video juegos, etcétera)",tabla_comparativa_oficial_inegi
CMO,8150,"Trabajadores de apoyo para la realización de espectáculos, turismo y deporte",SINCO 2011,3222,"Guías de turismo en museos, casinos, parques, cines y otros centros recreativos",tabla_comparativa_oficial_inegi
CMO,8150,"Trabajadores de apoyo para la realización de espectáculos, turismo y deporte",SINCO 2011,4233,"Modelos de moda, arte y publicidad",tabla_comparativa_oficial_inegi
CMO,8150,"Trabajadores de apoyo para la realización de espectáculos, turismo y deporte",SINCO 2011,5251,"Astrólogos, adivinadores y afines",tabla_comparativa_oficial_inegi
CMO,8150,"Trabajadores de apoyo para la realización de espectáculos, turismo y deporte",SINCO 2011,5254,Entrenadores de animales y ocupaciones relacionadas con el cuidado de mascotas,tabla_comparativa_oficial_inegi
CMO,8150,"Trabajadores de apoyo para la realización de espectáculos, turismo y deporte",SINCO 2011,9713,"Trabajadores de apoyo a la realización de espectáculos, deportes y en parques de diversiones",tabla_comparativa_oficial_inegi
CMO,8151,Trabajadores en cuidados personales y asistenciales (no se incluye a las enfermeras),SINCO 2011,5221,"Cuidadores de niños, personas con discapacidad y ancianos en establecimientos",tabla_comparativa_oficial_inegi
CMO,8152,Trabajadores dedicados a la prostitución,SINCO 2011,5252,Trabajadores dedicados a la prostitución,tabla_comparativa_oficial_inegi
CMO,8159,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,5999,"Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente",tabla_comparativa_oficial_inegi
CMO,8160,Trabajadores en servicios funerarios y en panteones,SINCO 2011,5253,Trabajadores en servicios funerarios,tabla_comparativa_oficial_inegi
CMO,8190,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,5999,"Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente",tabla_comparativa_oficial_inegi
CMO,8200,Trabajadores en servicios domésticos,SINCO 2011,5113,Cocineros domésticos,tabla_comparativa_oficial_inegi
CMO,8200,Trabajadores en servicios domésticos,SINCO 2011,9611,Trabajadores domésticos,tabla_comparativa_oficial_inegi
CMO,8200,Trabajadores en servicios domésticos,SINCO 2011,9643,Lavanderos y planchadores domésticos,tabla_comparativa_oficial_inegi
CMO,8201,"Personas dedicadas al cuidado de ancianos, enfermos y niños en casas particulares, excepto enfermeras",SINCO 2011,5222,"Cuidadores de niños, personas con discapacidad y ancianos en casas particulares",tabla_comparativa_oficial_inegi
CMO,8202,Choferes en casas particulares,SINCO 2011,8343,Choferes en casas particulares,tabla_comparativa_oficial_inegi
CMO,8203,Jardineros en casas particulares,SINCO 2011,5242,Jardineros en casas particulares,tabla_comparativa_oficial_inegi
CMO,8204,Vigilantes y porteros en casas particulares,SINCO 2011,5314,Vigilantes y porteros en casas particulares,tabla_comparativa_oficial_inegi
CMO,8209,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,9611,Trabajadores domésticos,tabla_comparativa_oficial_inegi
CMO,8300,Bomberos (contra incendio),SINCO 2011,5311,Bomberos,tabla_comparativa_oficial_inegi
CMO,8301,Policías y agentes de tránsito,SINCO 2011,1526,Coordinadores y jefes de área en servicios de vigilancia y seguridad,tabla_comparativa_oficial_inegi
CMO,8301,Policías y agentes de tránsito,SINCO 2011,5301,Supervisores en servicios de protección y vigilancia,tabla_comparativa_oficial_inegi
CMO,8301,Policías y agentes de tránsito,SINCO 2011,5312,Policías y agentes de tránsito,tabla_comparativa_oficial_inegi
CMO,8302,Detectives,SINCO 2011,2521,Oficiales del ministerio público y detectives,tabla_comparativa_oficial_inegi
CMO,8303,Vigilantes y guardias,SINCO 2011,5313,Vigilantes y guardias en establecimientos,tabla_comparativa_oficial_inegi
CMO,8303,Vigilantes y guardias,SINCO 2011,9633,Cuidadores y acomodadores de autos en estacionamientos,tabla_comparativa_oficial_inegi
CMO,8304,Personal de aduanas y migración,SINCO 2011,2522,Agentes aduanales y fronterizos,tabla_comparativa_oficial_inegi
CMO,8309,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,5999,"Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente",tabla_comparativa_oficial_inegi
CMO,8310,Trabajadores de la fuerza armada aérea,SINCO 2011,5401,Supervisores de las fuerzas armadas,tabla_comparativa_oficial_inegi
CMO,8310,Trabajadores de la fuerza armada aérea,SINCO 2011,5411,Trabajadores de la fuerza armada aérea,tabla_comparativa_oficial_inegi
CMO,8311,Trabajadores de la fuerza armada marítima,SINCO 2011,5401,Supervisores de las fuerzas armadas,tabla_comparativa_oficial_inegi
CMO,8311,Trabajadores de la fuerza armada marítima,SINCO 2011,5412,Trabajadores de la fuerza armada marítima,tabla_comparativa_oficial_inegi
CMO,8312,Trabajadores de la fuerza armada terrestre,SINCO 2011,1525,"Capitanes, tenientes y jefes de área de las fuerzas armadas",tabla_comparativa_oficial_inegi
CMO,8312,Trabajadores de la fuerza armada terrestre,SINCO 2011,5401,Supervisores de las fuerzas armadas,tabla_comparativa_oficial_inegi
CMO,8312,Trabajadores de la fuerza armada terrestre,SINCO 2011,5413,Trabajadores de la fuerza armada terrestre,tabla_comparativa_oficial_inegi
CMO,8319,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,5999,"Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente",tabla_comparativa_oficial_inegi
CMO,8390,Otros trabajadores que desempeñan una ocupación afín a las comprendidas en este grupo,SINCO 2011,5999,"Otras ocupaciones en servicios personales y vigilancia, no clasificadas anteriormente",tabla_comparativa_oficial_inegi
CMO,9999,Ocupaciones no especificadas,SINCO 2011,9999,Ocupaciones no especificadas,tabla_comparativa_oficial_inegi
