cmo,classification,old_value,new_value,n,w_pre,w_post,historical_target_official,forward,unique_forward,reverse,unique_reverse,train_n,validation_n,train_forward,validation_forward,train_reverse,validation_reverse,train_unique_forward,validation_unique_forward,train_unique_reverse,validation_unique_reverse,accepted,reason
1164,clase_egp13_damian,1,2,8,1067,1091,TRUE,0.047195682944090586,FALSE,1,TRUE,3,5,0.025969576538303413,0.08584976291489893,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5227,clase_egp13_damian,8,8,11,1638,1660,TRUE,0.9328018223234624,TRUE,1,TRUE,7,4,1,0.8634259259259259,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
8100,clase_egp13_damian,4,7,5,684,726,TRUE,0.009935506362210215,FALSE,1,TRUE,4,1,0.016076318346435827,0.0039563085920701815,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5208,clase_egp13_damian,6,11,4,749,749,TRUE,0.035477453580901853,FALSE,0.04415492542592702,FALSE,2,2,0.037006866053764693,0.03442766994168863,0.03940466024155179,0.0485968514715948,FALSE,FALSE,FALSE,FALSE,FALSE,clasificaciones_discrepantes
5266,clase_egp13_damian,9,11,3,716,720,TRUE,0.2557142857142857,FALSE,1,TRUE,1,2,0.11900369003690037,0.34207459207459207,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8122,clase_egp13_damian,10,2,1,121,122,TRUE,0.0067851735546458816,FALSE,1,TRUE,1,NA,0.015264286615365207,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5323,clase_egp13_damian,8,4,2,286,288,TRUE,0.012334497778927847,FALSE,1,TRUE,2,NA,0.028769741474700735,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
6110,clase_egp13_damian,2,4,1,140,141,TRUE,0.057684384013185,FALSE,0.3780160857908847,FALSE,NA,1,NA,0.08398320335932813,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
2124,clase_egp13_damian,1,4,1,156,157,TRUE,0.012967581047381545,FALSE,0.2828828828828829,FALSE,1,NA,0.022288898414059153,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5270,clase_egp13_damian,8,2,23,3884,4083,TRUE,0.09584916835299344,FALSE,0.7903600464576074,TRUE,13,10,0.12006053472338994,0.07680437370486311,0.7590529247910863,0.8295553618134264,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
1423,clase_egp13_damian,7,4,1,121,153,TRUE,0.0065306563039723665,FALSE,1,TRUE,1,NA,0.013346569600705934,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5232,clase_egp13_damian,8,8,1,118,119,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
1414,clase_egp13_damian,2,2,2,281,284,TRUE,1,TRUE,1,TRUE,NA,2,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
5323,clase_egp13_damian,9,9,5,897,909,TRUE,1,TRUE,1,TRUE,1,4,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
8190,clase_egp13_damian,7,3,3,1557,1547,TRUE,0.17896551724137932,FALSE,1,TRUE,1,2,0.03716766142159523,0.28320702034303946,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5227,clase_egp13_damian,8,7,1,118,119,TRUE,0.06719817767653759,FALSE,1,TRUE,NA,1,NA,0.13657407407407407,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5228,clase_egp13_damian,9,7,1,148,149,TRUE,0.5873015873015873,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5383,clase_egp13_damian,9,7,1,123,125,TRUE,0.06996587030716724,FALSE,0.0429553264604811,FALSE,1,NA,0.06996587030716724,NA,0.11671335200746966,NA,FALSE,NA,FALSE,NA,FALSE,clasificaciones_discrepantes
5204,clase_egp13_damian,8,8,3,473,474,TRUE,1,TRUE,1,TRUE,1,2,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5160,clase_egp13_damian,2,1,1,160,162,TRUE,0.02065848934796643,FALSE,0.06923076923076923,FALSE,1,NA,0.027164685908319185,NA,0.07984228684080828,NA,FALSE,NA,FALSE,NA,FALSE,clasificaciones_discrepantes
1130,clase_egp13_damian,1,5,2,182,185,TRUE,0.0021319463967763097,FALSE,1,TRUE,NA,2,NA,0.004412870062798536,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5120,clase_egp13_damian,2,5,1,120,121,TRUE,0.45627376425855515,FALSE,1,TRUE,1,NA,0.45627376425855515,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5270,clase_egp13_damian,9,9,12,2790,2742,TRUE,0.8581974776991694,TRUE,1,TRUE,4,8,1,0.8037462750106428,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
8125,clase_egp13_damian,12,3,1,137,139,TRUE,0.008337390457643623,FALSE,1,TRUE,NA,1,NA,0.04249379652605459,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5240,clase_egp13_damian,8,2,1,135,136,TRUE,0.029170267934312877,FALSE,0.35978835978835977,FALSE,NA,1,NA,0.08858267716535433,NA,0.5714285714285714,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5270,clase_egp13_damian,6,2,2,287,252,TRUE,0.015822261425657423,FALSE,0.04878048780487805,FALSE,1,1,0.023687081190587503,0.011516806005801059,0.04004178272980501,0.05972101133391456,FALSE,FALSE,FALSE,FALSE,FALSE,clasificaciones_discrepantes
5180,clase_egp13_damian,2,5,1,127,129,TRUE,0.18759231905465287,FALSE,1,TRUE,NA,1,NA,0.18759231905465287,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5421,clase_egp13_damian,11,9,2,234,231,TRUE,0.7090909090909091,TRUE,1,TRUE,1,1,1,0.5384615384615384,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5120,clase_egp13_damian,1,8,2,461,469,TRUE,0.22742969906265417,FALSE,1,TRUE,2,NA,0.36674622116149563,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5272,clase_egp13_damian,2,7,1,156,157,TRUE,0.010329073693968086,FALSE,1,TRUE,NA,1,NA,0.015800668489820723,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5223,clase_egp13_damian,8,10,1,119,120,TRUE,0.19349593495934958,FALSE,1,TRUE,NA,1,NA,0.24536082474226803,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5226,clase_egp13_damian,8,8,1,115,116,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
5120,clase_egp13_damian,2,9,1,143,144,TRUE,0.5437262357414449,TRUE,1,TRUE,1,NA,0.5437262357414449,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
6231,clase_egp13_damian,3,3,8,990,1067,TRUE,0.5487804878048781,TRUE,1,TRUE,4,4,0.38323353293413176,0.7556109725685786,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5481,clase_egp13_damian,11,9,3,957,1026,TRUE,0.4953416149068323,FALSE,1,TRUE,1,2,0.6727107887579329,0.25934861278648974,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5480,clase_egp13_damian,10,7,2,255,258,TRUE,0.09572072072072071,FALSE,1,TRUE,NA,2,NA,0.14756944444444445,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5204,clase_egp13_damian,9,11,3,1275,1342,TRUE,0.5816605839416058,TRUE,0.83875,TRUE,2,1,0.6785502079619726,0.26129666011787817,0.9602543720190779,0.391812865497076,TRUE,FALSE,TRUE,FALSE,FALSE,clasificaciones_discrepantes
5270,clase_egp13_damian,9,2,2,251,254,TRUE,0.07720701322669948,FALSE,0.04916763453348819,FALSE,NA,2,NA,0.1068539804171988,NA,0.11072362685265912,NA,FALSE,NA,FALSE,FALSE,clasificaciones_discrepantes
4114,clase_egp13_damian,12,12,4,2060,2102,TRUE,1,TRUE,1,TRUE,3,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5272,clase_egp13_damian,2,9,4,1004,1037,TRUE,0.06647685890220487,FALSE,1,TRUE,3,1,0.09196940726577438,0.05297275397548871,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5301,clase_egp13_damian,8,8,5,2019,2071,TRUE,0.5701779158429822,TRUE,1,TRUE,1,4,0.5135135135135135,0.5767896562598549,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5251,clase_egp13_damian,6,6,6,2080,2162,TRUE,1,TRUE,1,TRUE,1,5,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5502,clase_egp13_damian,8,7,3,1310,1305,TRUE,0.04013972300527025,FALSE,1,TRUE,1,2,0.011543684925305569,0.05969456196470953,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5130,clase_egp13_damian,1,3,1,223,224,TRUE,0.16666666666666666,FALSE,1,TRUE,1,NA,0.4018018018018018,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5221,clase_egp13_damian,9,9,2,988,1006,TRUE,1,TRUE,1,TRUE,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5521,clase_egp13_damian,9,13,1,695,687,TRUE,0.018501264474910156,FALSE,0.4091721262656343,FALSE,NA,1,NA,0.034760428128438534,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
6231,clase_egp13_damian,3,2,3,660,639,TRUE,0.36585365853658536,FALSE,1,TRUE,1,2,0.49700598802395207,0.20199501246882792,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5333,clase_egp13_damian,9,9,5,2175,2166,TRUE,0.9165613147914032,TRUE,1,TRUE,2,3,0.8772473651580905,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5170,clase_egp13_damian,1,3,2,2041,2069,TRUE,0.3027740691292093,TRUE,1,TRUE,1,1,0.3152127202406532,0.27503593675131766,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8150,clase_egp13_damian,6,11,1,845,852,TRUE,0.21236491580799197,FALSE,0.4084372003835091,FALSE,NA,1,NA,0.29411764705882354,NA,0.43962848297213625,NA,TRUE,NA,FALSE,FALSE,clasificaciones_discrepantes
8150,clase_egp13_damian,4,11,4,1295,1234,TRUE,0.12385233358837032,FALSE,0.5915627996164909,TRUE,2,2,0.031879566083683863,0.19380367065162485,1,0.5603715170278638,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5480,clase_egp13_damian,11,2,1,737,721,TRUE,0.14937170652614512,FALSE,1,TRUE,NA,1,NA,0.20109140518417462,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5101,clase_egp13_damian,7,4,4,1883,1934,TRUE,0.14416966541612433,FALSE,1,TRUE,3,1,0.14655635543139572,0.1382525306339904,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5303,clase_egp13_damian,8,10,1,836,857,TRUE,0.49673202614379086,FALSE,1,TRUE,1,NA,0.6693354683746997,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5203,clase_egp13_damian,8,10,2,1247,1241,TRUE,0.2941731540457655,FALSE,1,TRUE,1,1,0.2326069834602258,0.8395348837209302,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8310,clase_egp13_damian,2,10,1,83,83,TRUE,0.48823529411764705,FALSE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,clasificaciones_discrepantes
8209,clase_egp13_damian,11,9,1,110,111,TRUE,0.07313829787234043,FALSE,1,TRUE,NA,1,NA,0.26004728132387706,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
6110,clase_egp13_damian,1,4,2,229,232,TRUE,0.006456160135325627,FALSE,0.6219839142091153,TRUE,2,NA,0.015832411504424777,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
8126,clase_egp13_damian,10,4,5,1834,1866,TRUE,0.10044911819476394,FALSE,0.5141912372554422,TRUE,4,1,0.17119325424061183,0.01091946891673905,0.767170626349892,0.0684931506849315,FALSE,FALSE,TRUE,FALSE,FALSE,clasificaciones_discrepantes
5222,clase_egp13_damian,5,2,1,97,99,TRUE,0.04472106961733518,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1350,clase_egp13_damian,2,2,2,510,583,TRUE,1,TRUE,1,TRUE,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
8122,clase_egp13_damian,10,8,1,87,88,TRUE,0.00487859586160489,FALSE,1,TRUE,NA,1,NA,0.008782556026650516,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5253,clase_egp13_damian,6,6,1,89,90,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
6232,clase_egp13_damian,3,10,1,84,107,TRUE,0.008826310812230745,FALSE,1,TRUE,NA,1,NA,0.02247792346802248,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
6160,clase_egp13_damian,2,5,1,87,87,TRUE,0.020018407731247124,FALSE,1,TRUE,NA,1,NA,0.040787623066104076,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
8312,clase_egp13_damian,1,1,1,108,109,TRUE,0.004937594294335482,FALSE,1,TRUE,NA,1,NA,0.009104704097116844,NA,1,NA,FALSE,NA,TRUE,FALSE,muestra_insuficiente
8204,clase_egp13_damian,7,11,2,249,249,TRUE,0.06474258970358815,FALSE,1,TRUE,1,1,0.07990867579908675,0.04468599033816425,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8200,clase_egp13_damian,4,7,4,626,646,TRUE,9.41953967642527e-4,FALSE,1,TRUE,2,2,0.0011499873229743923,7.351440882412953e-4,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5520,clase_egp13_damian,9,11,4,1050,1072,TRUE,0.004630446286823073,FALSE,1,TRUE,NA,4,NA,0.008698173383589447,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5209,clase_egp13_damian,6,6,1,116,118,TRUE,0.4496124031007752,FALSE,1,TRUE,NA,1,NA,0.4496124031007752,NA,1,NA,FALSE,NA,TRUE,FALSE,muestra_insuficiente
5360,clase_egp13_damian,8,2,1,301,301,TRUE,0.2131728045325779,FALSE,1,TRUE,NA,1,NA,0.34959349593495936,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5243,clase_egp13_damian,9,9,4,1301,1354,TRUE,1,TRUE,1,TRUE,2,2,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5243,clase_egp13_damian,5,5,1,301,300,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
6203,clase_egp13_damian,3,3,6,966,1063,TRUE,0.7618296529968455,TRUE,1,TRUE,4,2,1,0.3786008230452675,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,muestra_insuficiente
1109,clase_egp13_damian,2,5,1,263,305,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
4111,clase_egp13_damian,13,4,1,263,305,TRUE,0.03337139956858267,FALSE,1,TRUE,1,NA,0.05160910518053375,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
6102,clase_egp13_damian,2,2,1,143,177,TRUE,0.35135135135135137,FALSE,0.15960324616771868,FALSE,1,NA,0.446875,NA,0.6366906474820144,NA,FALSE,NA,TRUE,NA,FALSE,muestra_insuficiente
4100,clase_egp13_damian,13,4,1,586,656,TRUE,0.0010664997151754174,FALSE,1,TRUE,NA,1,NA,0.0022100447666064497,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5543,clase_egp13_damian,6,6,2,966,989,TRUE,1,TRUE,1,TRUE,NA,2,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
5101,clase_egp13_damian,5,5,1,576,513,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
5208,clase_egp13_damian,4,1,1,50,50,TRUE,5.723181173023213e-4,FALSE,1,TRUE,NA,1,NA,0.0010452378961451627,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
2130,clase_egp13_damian,1,1,5,478,524,TRUE,1,TRUE,1,TRUE,2,3,1,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
8124,clase_egp13_damian,11,9,5,1704,1604,TRUE,0.023198507889398663,FALSE,1,TRUE,3,2,0.03919139591193198,0.008224594701463028,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
8126,clase_egp13_damian,10,1,1,51,51,TRUE,0.002793296089385475,FALSE,1,TRUE,NA,1,NA,0.0063283285767464946,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
8124,clase_egp13_damian,5,2,1,67,67,TRUE,0.03695532266960838,FALSE,0.018321028165162703,FALSE,1,NA,0.12476722532588454,NA,0.04734982332155477,NA,FALSE,NA,FALSE,NA,FALSE,clasificaciones_discrepantes
5230,clase_egp13_damian,6,2,1,38,38,TRUE,0.0013916865043032411,FALSE,1,TRUE,1,NA,0.002278450653555582,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5341,clase_egp13_damian,8,10,2,386,383,TRUE,0.1514319340918007,FALSE,1,TRUE,1,1,0.02262142381902861,0.3365200764818356,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
6150,clase_egp13_damian,2,3,2,1056,1033,TRUE,0.2189508604602944,FALSE,0.20738807468379844,FALSE,2,NA,0.4780443639655953,NA,0.4536671058410189,NA,FALSE,NA,FALSE,NA,FALSE,clasificaciones_discrepantes
1160,clase_egp13_damian,1,4,1,49,49,TRUE,5.178171365769117e-4,FALSE,1,TRUE,1,NA,9.71431970024385e-4,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
8111,clase_egp13_damian,5,2,1,49,49,TRUE,0.1484848484848485,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
8101,clase_egp13_damian,5,5,2,120,118,TRUE,0.13921113689095127,FALSE,1,TRUE,1,1,0.13573407202216067,0.14171656686626746,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,muestra_insuficiente
5270,clase_egp13_damian,8,3,5,1304,1348,TRUE,0.03218005034302354,FALSE,1,TRUE,2,3,0.00874390448965865,0.05061505224637362,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
2100,clase_egp13_damian,1,3,2,189,191,TRUE,0.10505836575875487,FALSE,1,TRUE,2,NA,0.23190184049079754,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5272,clase_egp13_damian,2,10,1,42,53,TRUE,0.002780904456068331,FALSE,1,TRUE,NA,1,NA,0.00425402613187481,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
1164,clase_egp13_damian,1,7,1,138,136,TRUE,0.006104033970276009,FALSE,1,TRUE,NA,1,NA,0.017219865235837285,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
1163,clase_egp13_damian,1,2,1,49,49,TRUE,0.18081180811808117,FALSE,1,TRUE,1,NA,0.2832369942196532,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1400,clase_egp13_damian,2,3,1,41,41,TRUE,0.04601571268237935,FALSE,1,TRUE,1,NA,0.04601571268237935,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1229,clase_egp13_damian,3,1,1,37,36,TRUE,0.1712962962962963,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5400,clase_egp13_damian,5,5,1,37,36,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
5204,clase_egp13_damian,9,4,1,42,43,TRUE,0.01916058394160584,FALSE,1,TRUE,1,NA,0.024955436720142603,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5171,clase_egp13_damian,2,1,9,2672,2295,TRUE,0.33801391524351676,FALSE,1,TRUE,5,4,0.3464943342776204,0.31679220203810365,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5381,clase_egp13_damian,8,8,5,2200,2230,TRUE,0.6037321624588364,TRUE,1,TRUE,1,4,0.1267605633802817,0.7051580698835275,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
7211,clase_egp13_damian,11,9,1,401,417,TRUE,0.029721316335606287,FALSE,1,TRUE,NA,1,NA,0.057756013250756154,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
8110,clase_egp13_damian,5,2,3,724,660,TRUE,0.5852869846402587,TRUE,0.41798606713109565,FALSE,1,2,0.3440366972477064,0.6368989205103042,0.08636363636363636,0.8354792560801144,FALSE,TRUE,FALSE,TRUE,FALSE,clasificaciones_discrepantes
5150,clase_egp13_damian,1,1,2,840,879,TRUE,0.5069402534701267,TRUE,1,TRUE,1,1,0.3651903651903652,1,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
4136,clase_egp13_damian,12,12,4,1159,1197,TRUE,0.607124148768989,TRUE,1,TRUE,4,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
5180,clase_egp13_damian,1,8,2,709,710,TRUE,0.1703507928880346,FALSE,1,TRUE,1,1,0.0927608037434627,0.7032136105860114,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5481,clase_egp13_damian,11,11,3,975,999,TRUE,0.5046583850931677,TRUE,1,TRUE,1,2,0.3272892112420671,0.7406513872135102,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
5222,clase_egp13_damian,5,5,6,2072,2060,TRUE,0.9552789303826649,TRUE,1,TRUE,NA,6,NA,1,NA,1,NA,TRUE,NA,TRUE,FALSE,muestra_insuficiente
5222,clase_egp13_damian,6,3,1,407,399,TRUE,0.008326513911620294,FALSE,1,TRUE,1,NA,0.015245158632056036,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
8140,clase_egp13_damian,3,11,2,632,653,TRUE,0.07210496292070735,FALSE,1,TRUE,1,1,0.09637561779242175,0.04195446405730366,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5320,clase_egp13_damian,8,2,1,612,582,TRUE,0.11125249954553718,FALSE,1,TRUE,NA,1,NA,0.2514379622021364,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5200,clase_egp13_damian,6,11,2,557,526,TRUE,0.02995751089119561,FALSE,0.11836183618361837,FALSE,NA,2,NA,0.09234084880636605,NA,0.23619218679838347,NA,FALSE,NA,FALSE,FALSE,clasificaciones_discrepantes
5521,clase_egp13_damian,9,2,2,1062,869,TRUE,0.02827099693863969,FALSE,0.3925022583559169,FALSE,NA,2,NA,0.05311593478043413,NA,0.44472876151484136,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
5161,clase_egp13_damian,7,9,1,326,330,TRUE,0.019478967495219886,FALSE,1,TRUE,NA,1,NA,0.02937730918266198,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
8130,clase_egp13_damian,6,12,1,337,342,TRUE,0.0038998310458953412,FALSE,1,TRUE,1,NA,0.007839761782906062,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5202,clase_egp13_damian,9,7,1,362,367,TRUE,0.0072671792503964825,FALSE,0.3775720164609053,FALSE,NA,1,NA,0.012804640797990874,NA,0.40507726269315675,NA,FALSE,NA,FALSE,FALSE,clasificaciones_discrepantes
8111,clase_egp13_damian,10,10,2,419,427,TRUE,0.6714743589743589,TRUE,1,TRUE,1,1,0.39705882352941174,1,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,muestra_insuficiente
1164,clase_egp13_damian,1,3,4,661,668,TRUE,0.029237438075017694,FALSE,1,TRUE,1,3,0.008428121145676305,0.06713251809333666,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5480,clase_egp13_damian,10,10,3,556,565,TRUE,0.2087087087087087,FALSE,1,TRUE,1,2,0.11965811965811966,0.2569444444444444,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,muestra_insuficiente
5206,clase_egp13_damian,5,5,1,432,350,TRUE,0.36150627615062764,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
5223,clase_egp13_damian,9,11,2,960,938,TRUE,0.7424593967517401,TRUE,1,TRUE,NA,2,NA,0.8609865470852018,NA,1,NA,TRUE,NA,TRUE,FALSE,clasificaciones_discrepantes
5206,clase_egp13_damian,9,4,1,363,368,TRUE,0.5338235294117647,TRUE,1,TRUE,1,NA,0.7925764192139738,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
1201,clase_egp13_damian,2,1,3,561,570,TRUE,0.21185800604229607,FALSE,1,TRUE,1,2,0.4394829612220917,0.10406232609905398,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5306,clase_egp13_damian,8,7,2,436,527,TRUE,0.051646529258469555,FALSE,0.8555194805194806,TRUE,2,NA,0.17495987158908508,NA,1,NA,FALSE,NA,TRUE,NA,FALSE,clasificaciones_discrepantes
5205,clase_egp13_damian,9,9,1,351,442,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,FALSE,muestra_insuficiente
6101,clase_egp13_damian,1,7,1,464,473,TRUE,0.010562258137946734,FALSE,1,TRUE,NA,1,NA,0.017995656220912194,NA,1,NA,FALSE,NA,TRUE,FALSE,clasificaciones_discrepantes
7130,clase_egp13_damian,3,2,9,2643,2807,TRUE,0.04677048310033623,FALSE,1,TRUE,2,7,0.006339199113204933,0.0889950075971348,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
5161,clase_egp13_damian,7,2,2,938,952,TRUE,0.056046845124282985,FALSE,1,TRUE,1,1,0.06295442454335876,0.05253672163647833,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,clasificaciones_discrepantes
