cmo,aux,old_value,new_value,n,w1,w2,old_official,forward,unique_forward,reverse,unique_reverse,train_n,validation_n,train_forward,validation_forward,train_reverse,validation_reverse,train_unique_forward,validation_unique_forward,train_unique_reverse,validation_unique_reverse,feature,passes,rescata_original,motivo
5141,3310,2,2,2,199,199,TRUE,0.06626706626706627,FALSE,1,TRUE,2,NA,0.08142389525368249,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
1230,9312,2,7,1,189,182,TRUE,0.4144736842105263,FALSE,1,TRUE,NA,1,NA,0.6450511945392492,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
4109,1121,13,13,1,304,293,TRUE,0.7875647668393783,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
2121,5240,2,2,1,150,156,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
7201,4370,3,3,1,106,110,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
2121,4681,2,9,1,86,89,TRUE,0.23243243243243245,FALSE,1,TRUE,1,NA,0.38222222222222224,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
8150,5310,4,11,1,100,104,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
8150,7131,4,7,1,86,89,TRUE,0.03572912339011217,FALSE,1,TRUE,1,NA,0.45989304812834225,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
6180,8121,1,7,1,96,99,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
6110,5611,1,1,1,115,159,TRUE,0.21217712177121772,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
5100,3110,2,7,1,86,89,TRUE,0.030006978367062107,FALSE,0.10045146726862303,FALSE,NA,1,NA,0.04001861330851559,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
5100,3120,2,2,1,51,52,TRUE,0.4766355140186916,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
5100,3120,1,7,1,120,125,TRUE,0.5128205128205128,TRUE,1,TRUE,1,NA,0.5128205128205128,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1250,9311,3,1,1,87,89,TRUE,0.48066298342541436,FALSE,1,TRUE,1,NA,0.48066298342541436,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1230,6112,2,2,1,627,628,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
1204,4651,2,9,1,158,158,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
7121,4681,9,4,1,535,535,TRUE,0.6858974358974359,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
4151,1122,13,13,3,2781,2976,TRUE,1,TRUE,1,TRUE,3,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
1250,6112,3,10,1,293,297,TRUE,0.11157654226961157,FALSE,1,TRUE,NA,1,NA,0.1971736204576043,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
5141,3360,2,9,1,348,335,TRUE,0.010070610024308368,FALSE,1,TRUE,NA,1,NA,0.018399069472348525,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
1204,9313,2,2,1,118,119,TRUE,0.5959595959595959,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
2121,5222,2,5,1,94,119,TRUE,0.2984126984126984,FALSE,1,TRUE,1,NA,0.746031746031746,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1230,3110,2,2,1,94,95,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
1204,3360,2,7,2,210,213,TRUE,0.02502383222116301,FALSE,1,TRUE,1,1,0.01971014492753623,0.0335716506061548,1,1,FALSE,FALSE,TRUE,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
5170,2221,1,2,1,95,96,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
6121,4820,1,2,1,101,102,TRUE,0.7013888888888888,TRUE,0.3493150684931507,FALSE,NA,1,NA,1,NA,0.3493150684931507,NA,TRUE,NA,FALSE,p4a,FALSE,FALSE,muestra_insuficiente
8310,9312,2,2,1,87,88,TRUE,0.5117647058823529,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
1250,9311,3,3,1,94,95,TRUE,0.5193370165745856,TRUE,1,TRUE,1,NA,0.5193370165745856,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
7121,4671,8,8,1,112,114,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
6180,9314,1,13,1,175,297,TRUE,0.075790385448246,FALSE,1,TRUE,1,NA,0.08582638548307994,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
6180,4620,1,4,1,124,126,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
7201,4642,3,3,1,655,659,TRUE,0.16519546027742749,FALSE,1,TRUE,NA,1,NA,0.3088165959453088,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
5141,8111,2,6,1,521,516,TRUE,0.7729970326409495,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1250,6142,3,3,1,754,739,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
7201,4671,3,6,1,810,787,TRUE,0.8526315789473684,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
5141,2132,2,2,1,58,58,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
6180,8111,2,11,1,51,51,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
5141,2110,2,7,1,67,68,TRUE,0.335,FALSE,1,TRUE,NA,1,NA,0.46853146853146854,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
6180,9314,1,3,1,55,56,TRUE,0.023819835426591596,FALSE,1,TRUE,1,NA,0.026974006866110838,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1230,6221,2,2,1,60,61,TRUE,0.31413612565445026,FALSE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
1204,2370,2,10,1,60,61,TRUE,0.375,FALSE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
7121,4330,8,8,1,65,66,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
5380,2221,8,7,1,62,63,TRUE,0.19314641744548286,FALSE,1,TRUE,1,NA,0.24701195219123506,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
5170,2110,1,10,1,74,60,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
6110,6131,1,3,1,70,71,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1250,9700,3,3,1,57,58,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
5141,2110,2,2,2,133,133,TRUE,0.665,TRUE,1,TRUE,1,1,1,0.5314685314685315,1,1,TRUE,TRUE,TRUE,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
7201,4682,3,6,1,488,493,TRUE,0.31003811944091486,FALSE,1,TRUE,NA,1,NA,0.7124087591240876,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
1204,8112,2,5,3,423,430,TRUE,0.04508153042736864,FALSE,1,TRUE,3,NA,0.06529793146032727,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1204,2132,2,8,1,340,337,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
1204,4881,2,3,1,106,107,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
6121,4881,1,1,1,82,104,TRUE,0.37272727272727274,FALSE,1,TRUE,1,NA,0.37272727272727274,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
1204,2370,2,2,1,100,127,TRUE,0.625,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
1230,9312,2,2,2,267,269,TRUE,0.5855263157894737,TRUE,1,TRUE,1,1,1,0.35494880546075086,1,1,TRUE,FALSE,TRUE,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
6180,6222,1,7,1,74,75,TRUE,0.1522633744855967,FALSE,1,TRUE,NA,1,NA,0.16780045351473924,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
6121,3250,1,3,1,119,120,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
8311,4830,2,2,1,113,92,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
6180,9314,2,7,1,166,156,TRUE,1,TRUE,0.2932330827067669,FALSE,NA,1,NA,1,NA,0.3979591836734694,NA,TRUE,NA,FALSE,p4a,FALSE,FALSE,muestra_insuficiente
8150,5120,4,4,1,1471,1484,TRUE,0.9800133244503664,TRUE,1,TRUE,NA,1,NA,0.9800133244503664,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
6180,9313,1,1,1,655,658,TRUE,0.8539765319426337,TRUE,1,TRUE,NA,1,NA,0.8539765319426337,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
7201,4631,3,4,2,534,544,TRUE,0.5907079646017699,TRUE,1,TRUE,2,NA,0.5907079646017699,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
7201,4631,3,11,1,267,272,TRUE,0.29535398230088494,FALSE,1,TRUE,1,NA,0.29535398230088494,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
7201,4340,3,5,1,68,67,TRUE,0.055284552845528454,FALSE,1,TRUE,1,NA,0.09563994374120956,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
5141,3260,2,10,1,135,109,TRUE,0.3901734104046243,FALSE,1,TRUE,1,NA,0.3901734104046243,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1204,3110,2,7,1,117,119,TRUE,0.04406779661016949,FALSE,1,TRUE,NA,1,NA,0.08653846153846154,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
1230,3130,2,2,1,100,102,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
6121,4850,1,2,1,89,70,TRUE,0.10947109471094711,FALSE,0.12237762237762238,FALSE,NA,1,NA,0.125,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
7201,4340,3,4,2,153,173,TRUE,0.12439024390243902,FALSE,1,TRUE,NA,2,NA,0.2947976878612717,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
2121,2361,2,1,1,89,91,TRUE,1,TRUE,0.558282208588957,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
5141,2370,2,7,1,266,277,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
6180,5613,1,10,1,97,76,TRUE,0.038249211356466875,FALSE,1,TRUE,1,NA,0.05388888888888889,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
5170,2210,1,8,1,86,84,TRUE,0.04028103044496487,FALSE,1,TRUE,1,NA,0.10058479532163743,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
5100,6222,1,7,1,96,93,TRUE,0.11428571428571428,FALSE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
7201,4641,3,11,1,90,87,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
7201,7133,3,11,1,117,91,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
6110,4611,1,3,1,248,256,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
5141,4881,2,2,1,138,106,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
1230,2210,2,3,1,455,362,TRUE,0.7446808510638298,TRUE,1,TRUE,1,NA,0.7446808510638298,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1230,3320,2,8,1,62,58,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
6110,4620,1,8,1,144,146,TRUE,0.015137180700094607,FALSE,1,TRUE,NA,1,NA,0.01793275217932752,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
5100,7221,2,11,1,130,131,TRUE,0.10743801652892562,FALSE,1,TRUE,NA,1,NA,0.7303370786516854,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
6110,3260,1,4,1,152,154,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
6101,9312,1,8,1,169,137,TRUE,0.020713322711116557,FALSE,1,TRUE,1,NA,0.0552648790058862,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
6101,6131,1,2,1,145,243,TRUE,0.04067321178120617,FALSE,1,TRUE,1,NA,0.08729680915111379,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1204,3380,2,2,1,149,154,TRUE,0.1722543352601156,FALSE,1,TRUE,1,NA,0.39313984168865435,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
8150,8130,4,11,1,306,234,TRUE,0.140625,FALSE,1,TRUE,NA,1,NA,0.5377855887521968,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
6110,3120,1,1,1,162,160,TRUE,0.14740673339399454,FALSE,1,TRUE,NA,1,NA,0.7363636363636363,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
8150,7131,6,6,2,547,543,TRUE,0.2647628267182962,FALSE,1,TRUE,1,1,1,0.15891472868217055,1,1,TRUE,FALSE,TRUE,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
4134,1130,13,11,1,163,153,TRUE,1,TRUE,0.43714285714285717,FALSE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
4134,1130,12,12,1,133,132,TRUE,0.40797546012269936,FALSE,1,TRUE,1,NA,0.40797546012269936,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
7201,3110,3,11,1,41,41,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
8150,5120,4,7,1,30,38,TRUE,0.019986675549633577,FALSE,1,TRUE,NA,1,NA,0.019986675549633577,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,FALSE,muestra_insuficiente
7121,4681,8,8,1,34,34,TRUE,0.011785095320623917,FALSE,1,TRUE,1,NA,0.015461573442473852,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
6121,4820,1,8,1,43,49,TRUE,0.2986111111111111,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
2121,5222,2,2,1,32,32,TRUE,0.10158730158730159,FALSE,1,TRUE,1,NA,0.25396825396825395,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
2121,4671,2,9,1,42,43,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
7201,4612,3,3,1,34,35,TRUE,0.004263857536995234,FALSE,1,TRUE,NA,1,NA,0.029982363315696647,NA,1,NA,FALSE,NA,TRUE,p4a,FALSE,TRUE,muestra_insuficiente
2121,5611,2,3,1,53,47,TRUE,1,TRUE,0.27167630057803466,FALSE,1,NA,1,NA,0.27167630057803466,NA,TRUE,NA,FALSE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1230,2122,2,2,1,249,248,TRUE,0.5081632653061224,TRUE,1,TRUE,1,NA,0.5081632653061224,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,TRUE,muestra_insuficiente
5170,2122,1,8,1,219,223,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
1230,2122,2,1,1,241,237,TRUE,0.49183673469387756,FALSE,1,TRUE,1,NA,0.49183673469387756,NA,1,NA,FALSE,NA,TRUE,NA,p4a,FALSE,FALSE,muestra_insuficiente
7201,2,3,11,218,67882,67614,TRUE,0.6116432246380076,TRUE,1,TRUE,106,112,0.5876167439360344,0.6394433538706731,1,1,TRUE,TRUE,TRUE,TRUE,p4f,TRUE,FALSE,candidato_estadistico_no_aprobado_semanticamente
7201,4,3,11,25,7001,7200,TRUE,1,TRUE,1,TRUE,6,19,1,1,1,1,TRUE,TRUE,TRUE,TRUE,p4f,TRUE,FALSE,candidato_estadistico_no_aprobado_semanticamente
8150,6,6,6,1,112,113,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4f,FALSE,TRUE,muestra_insuficiente
7201,5,3,11,13,2910,3051,TRUE,0.588949605343048,TRUE,1,TRUE,11,2,0.7284192825112108,0.22651128914785143,1,1,TRUE,FALSE,TRUE,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
7201,6,3,3,3,457,622,TRUE,0.6740412979351033,TRUE,1,TRUE,1,2,0.32,1,1,1,FALSE,TRUE,TRUE,TRUE,p4f,FALSE,TRUE,muestra_insuficiente
7201,2,3,3,156,31931,32935,TRUE,0.2877107304722345,FALSE,1,TRUE,78,78,0.2911543371632063,0.28372626382383237,1,1,FALSE,FALSE,TRUE,TRUE,p4f,FALSE,TRUE,sin_mayoria_reciproca_estable
7201,2,3,6,29,10428,9889,TRUE,0.09396033626771667,FALSE,1,TRUE,14,15,0.11091513807700061,0.07434257837554177,1,1,FALSE,FALSE,TRUE,TRUE,p4f,FALSE,FALSE,sin_mayoria_reciproca_estable
1204,8,2,5,1,222,225,TRUE,0.041682313180623355,FALSE,1,TRUE,NA,1,NA,0.10802919708029197,NA,1,NA,FALSE,NA,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
1204,8,2,6,9,2104,2159,TRUE,0.3950431843785205,FALSE,1,TRUE,3,6,0.3103026597370835,0.5299270072992701,1,1,FALSE,TRUE,TRUE,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
1204,6,2,6,4,1619,1615,TRUE,0.7944062806673209,TRUE,1,TRUE,2,2,0.2987012987012987,0.9098608590441621,1,1,FALSE,TRUE,TRUE,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
7201,2,3,5,3,447,438,TRUE,0.004027643873386014,FALSE,1,TRUE,2,1,0.006769468521131492,8.551826009212649e-4,1,1,FALSE,FALSE,TRUE,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
1204,8,2,2,7,3000,2781,TRUE,0.5632745024408562,TRUE,1,TRUE,4,3,0.6896973402629165,0.362043795620438,1,1,TRUE,FALSE,TRUE,TRUE,p4f,FALSE,TRUE,muestra_insuficiente
4134,1,12,11,2,193,197,TRUE,0.5920245398773006,TRUE,0.5628571428571428,TRUE,2,NA,0.5920245398773006,NA,1,NA,TRUE,NA,TRUE,NA,p4f,FALSE,FALSE,muestra_insuficiente
1204,2,2,11,1,104,104,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4f,FALSE,FALSE,muestra_insuficiente
7201,1,3,11,3,802,878,TRUE,0.9662650602409638,TRUE,1,TRUE,2,1,1,0.9350348027842227,1,1,TRUE,TRUE,TRUE,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
8150,8,6,12,1,838,836,TRUE,0.7632058287795993,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
1230,8,2,6,3,1137,1107,TRUE,1,TRUE,1,TRUE,1,2,1,1,1,1,TRUE,TRUE,TRUE,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
7201,5,3,6,4,1132,1108,TRUE,0.22910342036025097,FALSE,1,TRUE,2,2,0.07090807174887892,0.640203932993445,1,1,FALSE,TRUE,TRUE,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
1204,6,2,2,3,419,502,TRUE,0.2055937193326791,FALSE,1,TRUE,2,1,0.7012987012987013,0.09013914095583787,1,1,TRUE,FALSE,TRUE,TRUE,p4f,FALSE,TRUE,muestra_insuficiente
7201,7,3,3,1,132,136,TRUE,0.2926829268292683,FALSE,1,TRUE,1,NA,0.32195121951219513,NA,1,NA,FALSE,NA,TRUE,NA,p4f,FALSE,TRUE,muestra_insuficiente
8150,3,6,11,1,845,852,TRUE,1,TRUE,0.5,FALSE,NA,1,NA,1,NA,0.5,NA,TRUE,NA,FALSE,p4f,FALSE,FALSE,muestra_insuficiente
8150,3,4,11,1,845,852,TRUE,1,TRUE,0.5,FALSE,NA,1,NA,1,NA,0.5,NA,TRUE,NA,FALSE,p4f,FALSE,FALSE,muestra_insuficiente
1250,8,3,1,1,1247,1252,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
8150,2,6,6,1,108,136,TRUE,1,TRUE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4f,FALSE,TRUE,muestra_insuficiente
1204,7,2,2,1,47,47,TRUE,0.10021321961620469,FALSE,1,TRUE,1,NA,0.10021321961620469,NA,1,NA,FALSE,NA,TRUE,NA,p4f,FALSE,TRUE,muestra_insuficiente
7201,2,3,4,2,295,298,TRUE,0.0026580647486551994,FALSE,1,TRUE,1,1,0.0035443123026271586,0.0016326213290315057,1,1,FALSE,FALSE,TRUE,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
7201,5,3,4,2,785,778,TRUE,0.15887472171625178,FALSE,1,TRUE,1,1,0.2006726457399103,0.050254916241806266,1,1,FALSE,FALSE,TRUE,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
1204,7,2,11,1,174,172,TRUE,0.37100213219616207,FALSE,1,TRUE,1,NA,0.37100213219616207,NA,1,NA,FALSE,NA,TRUE,NA,p4f,FALSE,FALSE,muestra_insuficiente
1250,7,3,2,1,122,102,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
7201,5,3,5,2,114,111,TRUE,0.0230722525804493,FALSE,1,TRUE,NA,2,NA,0.08302986161689731,NA,1,NA,FALSE,NA,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
6180,8,2,2,1,98,102,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4f,FALSE,TRUE,muestra_insuficiente
1204,7,2,5,1,248,260,TRUE,0.5287846481876333,TRUE,1,TRUE,1,NA,0.5287846481876333,NA,1,NA,TRUE,NA,TRUE,NA,p4f,FALSE,FALSE,muestra_insuficiente
7201,7,3,5,1,68,67,TRUE,0.15077605321507762,FALSE,1,TRUE,1,NA,0.16585365853658537,NA,1,NA,FALSE,NA,TRUE,NA,p4f,FALSE,FALSE,muestra_insuficiente
8150,1,6,6,1,287,285,TRUE,1,TRUE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4f,FALSE,TRUE,muestra_insuficiente
8150,8,6,6,1,260,258,TRUE,0.23679417122040072,FALSE,1,TRUE,1,NA,1,NA,1,NA,TRUE,NA,TRUE,NA,p4f,FALSE,TRUE,muestra_insuficiente
4134,1,13,11,1,163,153,TRUE,1,TRUE,0.43714285714285717,FALSE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
4134,1,12,12,1,133,132,TRUE,0.40797546012269936,FALSE,1,TRUE,1,NA,0.40797546012269936,NA,1,NA,FALSE,NA,TRUE,NA,p4f,FALSE,TRUE,muestra_insuficiente
7201,7,3,11,1,41,41,TRUE,0.09090909090909091,FALSE,1,TRUE,NA,1,NA,1,NA,1,NA,TRUE,NA,TRUE,p4f,FALSE,FALSE,muestra_insuficiente
